date_day,date_name,sex_name,geography_name,value_type_name,measures,measures_name,all_persons_aged_16_and_over,total_economically_active_aged_16_and_over,total_in_employment_aged_16_and_over,total_unemployed_aged_16_and_over,total_economically_inactive_aged_16_and_over,all_persons_aged_16_to_64,total_economically_active_aged_16_to_64,total_in_employment_aged_16_to_64,total_unemployed_aged_16_to_64,total_economically_inactive_aged_16_to_64
2021-07-01,May 2021-Jul 2021,Female,United Kingdom,Level,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,59.2,56.6,4.4,40.8,,75.3,72,4.4,24.7
2021-07-01,May 2021-Jul 2021,Female,United Kingdom,Change on quarter,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0,0.2,-0.3,0,,0,0.3,-0.3,0
2021-07-01,May 2021-Jul 2021,Female,United Kingdom,Change on year,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0.1,-0.1,0.3,-0.1,,0.3,0.1,0.2,-0.3
2021-07-01,May 2021-Jul 2021,Total,United Kingdom,Level,20100,number of people,53706745,33965769,32409473,1556294,19740976,41387388,32622423,31099450,1522971,8764965
2021-07-01,May 2021-Jul 2021,Total,United Kingdom,Change on quarter,20100,number of people,116550,136273,235373,-99101,-19723,55257,130874,227566,-96693,-75617
2021-07-01,May 2021-Jul 2021,Total,United Kingdom,Change on year,20100,number of people,200654,-58910,-139119,80204,259564,16120,-95544,-166402,70859,111664
2021-07-01,May 2021-Jul 2021,Total,United Kingdom,Level,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,63.2,60.3,4.6,36.8,,78.8,75.1,4.7,21.2
2021-07-01,May 2021-Jul 2021,Total,United Kingdom,Change on quarter,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0.1,0.3,-0.3,-0.1,,0.2,0.5,-0.3,-0.2
2021-07-01,May 2021-Jul 2021,Total,United Kingdom,Change on year,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,-0.3,-0.5,0.2,0.3,,-0.3,-0.4,0.2,0.3
2021-08-01,Jun 2021-Aug 2021,Male,London,Level,20100,number of people,3596350,2686663,2536075,150589,909687,3101341,2578986,2433942,145044,522355
2021-08-01,Jun 2021-Aug 2021,Male,London,Change on quarter,20100,number of people,11185,22787,28638,-5850,-11602,8464,11806,20792,-8987,-3342
2021-08-01,Jun 2021-Aug 2021,Male,London,Change on year,20100,number of people,28719,-54356,-49851,-4504,83075,18181,-61203,-56556,-4647,79384
2021-08-01,Jun 2021-Aug 2021,Male,London,Level,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,74.7,70.5,5.6,25.3,,83.2,78.5,5.6,16.8
2021-08-01,Jun 2021-Aug 2021,Male,London,Change on quarter,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0.4,0.6,-0.3,-0.4,,0.2,0.5,-0.4,-0.2
2021-08-01,Jun 2021-Aug 2021,Male,London,Change on year,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,-2.1,-2,-0.1,2.1,,-2.5,-2.3,0,2.5
2021-08-01,Jun 2021-Aug 2021,Female,London,Level,20100,number of people,3630096,2382688,2240891,141797,1247408,3036313,2308758,2169360,139399,727555
2021-08-01,Jun 2021-Aug 2021,Female,London,Change on quarter,20100,number of people,9906,-16893,15124,-32016,26799,7067,-10973,15252,-26224,18040
2021-08-01,Jun 2021-Aug 2021,Female,London,Change on year,20100,number of people,21098,49300,23317,25982,-28202,10984,48258,21898,26361,-37274
2021-08-01,Jun 2021-Aug 2021,Female,London,Level,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,65.6,61.7,6,34.4,,76,71.4,6,24
2021-08-01,Jun 2021-Aug 2021,Female,London,Change on quarter,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,-0.6,0.2,-1.3,0.6,,-0.5,0.3,-1.1,0.5
2021-08-01,Jun 2021-Aug 2021,Female,London,Change on year,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,1,0.3,1,-1,,1.3,0.5,1,-1.3
2021-08-01,Jun 2021-Aug 2021,Total,London,Level,20100,number of people,7226446,5069352,4776966,292386,2157094,6137654,4887745,4603302,284443,1249909
2021-08-01,Jun 2021-Aug 2021,Total,London,Change on quarter,20100,number of people,21091,5896,43762,-37866,15195,15531,833,36044,-35211,14698
2021-08-01,Jun 2021-Aug 2021,Total,London,Change on year,20100,number of people,49817,-5055,-26533,21478,54872,29165,-12943,-34658,21714,42108
2021-08-01,Jun 2021-Aug 2021,Total,London,Level,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,70.2,66.1,5.8,29.8,,79.6,75,5.8,20.4
2021-08-01,Jun 2021-Aug 2021,Total,London,Change on quarter,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,-0.1,0.4,-0.8,0.1,,-0.2,0.4,-0.7,0.2
2021-08-01,Jun 2021-Aug 2021,Total,London,Change on year,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,-0.6,-0.8,0.4,0.6,,-0.6,-0.9,0.5,0.6
2021-08-01,Jun 2021-Aug 2021,Male,United Kingdom,Level,20100,number of people,26340987,17800139,16975640,824500,8540848,20620066,16978714,16176398,802318,3641352
2021-08-01,Jun 2021-Aug 2021,Male,United Kingdom,Change on quarter,20100,number of people,63607,124743,178085,-53343,-61136,37742,79443,136712,-57268,-41701
2021-08-01,Jun 2021-Aug 2021,Male,United Kingdom,Change on year,20100,number of people,110554,-61784,-4905,-56878,172338,20154,-130603,-64817,-65784,150757
2021-08-01,Jun 2021-Aug 2021,Male,United Kingdom,Level,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,67.6,64.4,4.6,32.4,,82.3,78.4,4.7,17.7
2021-08-01,Jun 2021-Aug 2021,Male,United Kingdom,Change on quarter,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0.3,0.5,-0.3,-0.3,,0.2,0.5,-0.4,-0.2
2021-08-01,Jun 2021-Aug 2021,Male,United Kingdom,Change on year,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,-0.5,-0.3,-0.3,0.5,,-0.7,-0.4,-0.3,0.7
2021-08-01,Jun 2021-Aug 2021,Female,United Kingdom,Level,20100,number of people,27400193,16200021,15513626,686395,11200172,20793883,15662279,14984288,677987,5131604
2021-08-01,Jun 2021-Aug 2021,Female,United Kingdom,Change on quarter,20100,number of people,61462,38762,119722,-80956,22700,35608,51688,121524,-69842,-16080
2021-08-01,Jun 2021-Aug 2021,Female,United Kingdom,Change on year,20100,number of people,87867,52109,33285,18823,35758,5758,81359,60836,20523,-75601
2021-08-01,Jun 2021-Aug 2021,Female,United Kingdom,Level,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,59.1,56.6,4.2,40.9,,75.3,72.1,4.3,24.7
2021-08-01,Jun 2021-Aug 2021,Female,United Kingdom,Change on quarter,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0,0.3,-0.5,0,,0.1,0.5,-0.5,-0.1
2021-08-01,Jun 2021-Aug 2021,Female,United Kingdom,Change on year,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0,-0.1,0.1,0,,0.4,0.3,0.1,-0.4
2021-08-01,Jun 2021-Aug 2021,Total,United Kingdom,Level,20100,number of people,53741180,34000160,32489267,1510894,19741020,41413949,32640994,31160687,1480305,8772955
2021-08-01,Jun 2021-Aug 2021,Total,United Kingdom,Change on quarter,20100,number of people,125069,163508,297810,-134298,-38439,73350,131130,258238,-127108,-57780
2021-08-01,Jun 2021-Aug 2021,Total,United Kingdom,Change on year,20100,number of people,198421,-9674,28382,-38054,208095,25912,-49241,-3981,-45264,75153
2021-08-01,Jun 2021-Aug 2021,Total,United Kingdom,Level,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,63.3,60.5,4.4,36.7,,78.8,75.2,4.5,21.2
2021-08-01,Jun 2021-Aug 2021,Total,United Kingdom,Change on quarter,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0.2,0.4,-0.4,-0.2,,0.2,0.5,-0.4,-0.2
2021-08-01,Jun 2021-Aug 2021,Total,United Kingdom,Change on year,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,-0.3,-0.2,-0.1,0.3,,-0.2,-0.1,-0.1,0.2
2021-09-01,Jul 2021-Sep 2021,Male,London,Level,20100,number of people,3597576,2692507,2558992,133515,905069,3102379,2581701,2451849,129852,520678
2021-09-01,Jul 2021-Sep 2021,Male,London,Change on quarter,20100,number of people,9847,10161,30923,-20762,-314,7892,-3869,16300,-20169,11761
2021-09-01,Jul 2021-Sep 2021,Male,London,Change on year,20100,number of people,27138,-23047,7072,-30119,50185,17389,-13274,10830,-24104,30663
2021-09-01,Jul 2021-Sep 2021,Male,London,Level,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,74.8,71.1,5,25.2,,83.2,79,5,16.8
2021-09-01,Jul 2021-Sep 2021,Male,London,Change on quarter,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0.1,0.7,-0.8,-0.1,,-0.3,0.3,-0.8,0.3
2021-09-01,Jul 2021-Sep 2021,Male,London,Change on year,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,-1.2,-0.3,-1.1,1.2,,-0.9,-0.1,-0.9,0.9
2021-09-01,Jul 2021-Sep 2021,Female,London,Level,20100,number of people,3631345,2384206,2233733,150474,1247139,3037355,2306031,2161858,144173,731324
2021-09-01,Jul 2021-Sep 2021,Female,London,Change on quarter,20100,number of people,9200,-707,15682,-16388,9907,7084,409,15623,-15214,6675
2021-09-01,Jul 2021-Sep 2021,Female,London,Change on year,20100,number of people,20381,41232,37362,3871,-20851,10977,27451,26757,694,-16474
2021-09-01,Jul 2021-Sep 2021,Female,London,Level,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,65.7,61.5,6.3,34.3,,75.9,71.2,6.3,24.1
2021-09-01,Jul 2021-Sep 2021,Female,London,Change on quarter,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,-0.2,0.3,-0.7,0.2,,-0.2,0.3,-0.7,0.2
2021-09-01,Jul 2021-Sep 2021,Female,London,Change on year,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0.8,0.7,0.1,-0.8,,0.6,0.6,0,-0.6
2021-09-01,Jul 2021-Sep 2021,Total,London,Level,20100,number of people,7228921,5076713,4792724,283989,2152208,6139734,4887732,4613708,274024,1252002
2021-09-01,Jul 2021-Sep 2021,Total,London,Change on quarter,20100,number of people,19047,9454,46604,-37150,9593,14976,-3460,31923,-35383,18436
2021-09-01,Jul 2021-Sep 2021,Total,London,Change on year,20100,number of people,47519,18185,44433,-26247,29334,28366,14177,37587,-23411,14189
2021-09-01,Jul 2021-Sep 2021,Total,London,Level,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,70.2,66.3,5.6,29.8,,79.6,75.1,5.6,20.4
2021-09-01,Jul 2021-Sep 2021,Total,London,Change on quarter,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,-0.1,0.5,-0.7,0.1,,-0.3,0.3,-0.7,0.3
2021-09-01,Jul 2021-Sep 2021,Total,London,Change on year,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,-0.2,0.2,-0.5,0.2,,-0.1,0.3,-0.5,0.1
2021-09-01,Jul 2021-Sep 2021,Male,United Kingdom,Level,20100,number of people,26350092,17825721,17043631,782088,8524371,20627230,16982562,16224128,758435,3644668
2021-09-01,Jul 2021-Sep 2021,Male,United Kingdom,Change on quarter,20100,number of people,63066,115032,201683,-86652,-51966,43328,52564,144157,-91594,-9236
2021-09-01,Jul 2021-Sep 2021,Male,United Kingdom,Change on year,20100,number of people,108476,-985,159221,-160208,109461,24650,-54311,107479,-161787,78961
2021-09-01,Jul 2021-Sep 2021,Male,United Kingdom,Level,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,67.6,64.7,4.4,32.4,,82.3,78.7,4.5,17.7
2021-09-01,Jul 2021-Sep 2021,Male,United Kingdom,Change on quarter,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0.3,0.6,-0.5,-0.3,,0.1,0.5,-0.6,-0.1
2021-09-01,Jul 2021-Sep 2021,Male,United Kingdom,Change on year,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,-0.3,0.3,-0.9,0.3,,-0.4,0.4,-0.9,0.4
2021-09-01,Jul 2021-Sep 2021,Female,United Kingdom,Level,20100,number of people,27409368,16217716,15548229,669485,11191652,20800843,15644993,14986430,658561,5155850
2021-09-01,Jul 2021-Sep 2021,Female,United Kingdom,Change on quarter,20100,number of people,62853,25703,87295,-61593,37150,42189,-3841,51268,-55112,46030
2021-09-01,Jul 2021-Sep 2021,Female,United Kingdom,Change on year,20100,number of people,88052,52508,99359,-46852,35544,11410,41364,90380,-49019,-29954
2021-09-01,Jul 2021-Sep 2021,Female,United Kingdom,Level,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,59.2,56.7,4.1,40.8,,75.2,72,4.2,24.8
2021-09-01,Jul 2021-Sep 2021,Female,United Kingdom,Change on quarter,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0,0.2,-0.4,0,,-0.2,0.1,-0.4,0.2
2021-09-01,Jul 2021-Sep 2021,Female,United Kingdom,Change on year,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0,0.2,-0.3,0,,0.2,0.4,-0.3,-0.2
2021-09-01,Jul 2021-Sep 2021,Total,United Kingdom,Level,20100,number of people,53759460,34043435,32591860,1451573,19716025,41428073,32627555,31210560,1416996,8800518
2021-09-01,Jul 2021-Sep 2021,Total,United Kingdom,Change on quarter,20100,number of people,125919,140733,288977,-148243,-14814,85517,48721,195427,-146706,36796
2021-09-01,Jul 2021-Sep 2021,Total,United Kingdom,Change on year,20100,number of people,196528,51520,258580,-207060,145008,36060,-12946,197858,-210804,49006
2021-09-01,Jul 2021-Sep 2021,Total,United Kingdom,Level,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,63.3,60.6,4.3,36.7,,78.8,75.3,4.3,21.2
2021-09-01,Jul 2021-Sep 2021,Total,United Kingdom,Change on quarter,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0.1,0.4,-0.5,-0.1,,0,0.3,-0.5,0
2021-09-01,Jul 2021-Sep 2021,Total,United Kingdom,Change on year,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,-0.1,0.3,-0.6,0.1,,-0.1,0.4,-0.6,0.1
2021-10-01,Aug 2021-Oct 2021,Male,London,Level,20100,number of people,3598592,2698923,2566205,132718,899669,3103257,2601946,2472327,129620,501311
2021-10-01,Aug 2021-Oct 2021,Male,London,Change on quarter,20100,number of people,4528,8082,21539,-13457,-3554,3919,18172,30604,-12431,-14253
2021-10-01,Aug 2021-Oct 2021,Male,London,Change on year,20100,number of people,25897,-1160,25616,-26775,27057,16945,9378,33617,-24239,7567
2021-10-01,Aug 2021-Oct 2021,Male,London,Level,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,75,71.3,4.9,25,,83.8,79.7,5,16.2
2021-10-01,Aug 2021-Oct 2021,Male,London,Change on quarter,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0.1,0.5,-0.5,-0.1,,0.5,0.9,-0.5,-0.5
